step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
590,6.229388,507.44,nan,nan,3.801147e-04,122731,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.229388
600,5.965334,389.68,nan,nan,3.792145e-04,122747,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.965334
610,5.860759,350.99,nan,nan,3.782955e-04,121081,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.860759
620,5.681367,293.35,nan,nan,3.773580e-04,122817,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.681367
630,5.745703,312.84,nan,nan,3.764020e-04,122608,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.745703
640,5.768358,320.01,nan,nan,3.754276e-04,122613,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.768358
650,5.647388,283.55,nan,nan,3.744350e-04,122959,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.647388
660,5.550260,257.30,nan,nan,3.734243e-04,121141,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.550260
670,5.359087,212.53,nan,nan,3.723955e-04,122717,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.359087
680,5.555207,258.58,nan,nan,3.713489e-04,122696,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.555207
690,5.630582,278.82,nan,nan,3.702845e-04,122900,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.630582
700,5.559125,259.60,nan,nan,3.692025e-04,122880,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.559125
710,5.792212,327.74,nan,nan,3.681030e-04,120938,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.792212
720,5.836751,342.66,nan,nan,3.669861e-04,122744,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.836751
730,5.813947,334.94,nan,nan,3.658519e-04,122636,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.813947
740,5.697111,298.01,nan,nan,3.647007e-04,122922,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.697111
750,5.635193,280.11,5.648131,283.76,3.635324e-04,122752,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.635193
760,5.676082,291.80,nan,nan,3.623473e-04,52157,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.676082
770,5.633996,279.78,nan,nan,3.611455e-04,122896,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.633996
780,5.683660,294.02,nan,nan,3.599272e-04,122569,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.683660
790,5.762051,318.00,nan,nan,3.586924e-04,122698,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.762051
800,5.560443,259.94,nan,nan,3.574413e-04,123113,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.560443
810,5.579172,264.85,nan,nan,3.561741e-04,120913,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.579172
820,5.876165,356.44,nan,nan,3.548910e-04,123834,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.876165
830,5.870729,354.51,nan,nan,3.535920e-04,122576,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.870729
840,5.610239,273.21,nan,nan,3.522773e-04,124423,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.610239
850,5.619737,275.82,nan,nan,3.509471e-04,124306,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.619737
860,5.654353,285.53,nan,nan,3.496015e-04,121036,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.654353
870,5.675756,291.71,nan,nan,3.482407e-04,122605,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.675756
880,5.683428,293.96,nan,nan,3.468649e-04,124258,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.683428
890,5.573897,263.46,nan,nan,3.454742e-04,122549,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.573897
900,5.521779,250.08,nan,nan,3.440687e-04,122839,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.521779
910,5.754607,315.64,nan,nan,3.426487e-04,121085,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.754607
920,5.646441,283.28,nan,nan,3.412143e-04,122730,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.646441
930,5.443325,231.21,nan,nan,3.397657e-04,124265,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.443325
940,5.488409,241.87,nan,nan,3.383031e-04,122610,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.488409
950,5.413291,224.37,nan,nan,3.368265e-04,122527,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.413291
960,5.520093,249.66,nan,nan,3.353362e-04,120892,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.520093
970,5.464551,236.17,nan,nan,3.338324e-04,122926,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.464551
980,5.538681,254.34,nan,nan,3.323153e-04,122991,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.538681
990,5.533152,252.94,nan,nan,3.307849e-04,122730,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.533152
1000,5.454972,233.92,5.435439,229.39,3.292416e-04,122989,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.454972
